1000000
999.497824893258
31.1187524465581
5.10076833398974
1.81316711414435
0.936371252961554
0.589204978101166
0.416078933278649
0.000261983903654784
0.000252557869647072
0.000245796871093758
0.000239451497670141
0.000233165388515961
0.000229141571557911
0.000224863519363025
0.00021959183432044
0.000214020425200283
0.000208530691514867
0.000204632058490872
0.000200215458003236
0.000195895882017176
0.000191267335887115
0.000186232018718073
0.000183626140317125
0.000180820350499981
0.000177370094014137
0.000174030614440684
0.000170819099723553
0.000167463686544474
0.000164364495023716
0.000161481882419888
0.000158587515293363
0.000155868767945446
0.000153365785655337
0.000151075993278446
0.000148898650717891
0.000146707730361669
0.000145025900431654
0.000143360374251907
0.000141974054425638
0.000140748608347771
0.000139569486315034
0.000138469965728497
0.000137412551891597
0.000136390812431895
0.000135384459920697
0.000134416602252989
0.000133428933655485
0.000132401373451933
0.000131418245971118
0.000130458533759497
0.000129524584983696
0.000128614223530728
0.000127716498427804
0.00012686853627509
0.000125984660496593
0.000125133970533098
0.000124300578914164
0.000123467155986373
0.000122591969656057
0.000121786733930201
0.000120992300875822
0.000120197247638228
0.000119413268031994
0.000118620162741247
0.000117768830163182
0.000116930350277965
0.000116212504488207
0.000115563158535522
0.000114948296421668
0.000114327461120246
0.000113668854205049
0.000113018158546258
0.000112386311407045
0.00011173858741606
0.000111117964391919
0.000110518722364201
0.000109925037996449
0.000109304300113042
0.000108720165409291
0.000108161397482678
0.000107593573175096
0.000107025328681737
0.000106465625837882
0.000105910714208673
0.000105353794530562
0.000104806635096006
0.000104247522246508
0.000103699324574341
0.000103150814977039
0.000102611111702811
0.000102085769341283
0.000101562881170577
0.00010104200512087
0.000100529348611513
0.00010001185187777
9.94793919015542e-05
9.89397591633646e-05
9.84166684740425e-05
9.78875618958046e-05
9.73463708991124e-05
9.67912956672092e-05
9.62227393284202e-05
9.56803438510487e-05
9.51462717566933e-05
9.46186707760684e-05
9.41016356630357e-05
9.35884546130618e-05
9.30858265736e-05
9.25874642223551e-05
9.2089785340724e-05
9.15941435986401e-05
9.10979514607678e-05
9.06044299545479e-05
9.01108865164642e-05
8.96203510442118e-05
8.9130026169002e-05
8.86427289937836e-05
8.81557131919896e-05
8.76716403970812e-05
8.7187863965581e-05
8.67069260319003e-05
8.62262836659754e-05
8.57483786027417e-05
8.52707629853563e-05
8.47957900483047e-05
8.43210965098107e-05
8.38489569181013e-05
8.33770827684322e-05
8.29076791930261e-05
8.24385235512649e-05
8.19717604130147e-05
8.15052247808738e-05
8.10410089487649e-05
8.05769979066871e-05
8.01152392932792e-05
7.96536609633622e-05
7.91942728437591e-05
7.87350390385038e-05
7.82779380952013e-05
7.78209642383683e-05
7.73660704267656e-05
7.69112753395144e-05
7.645851166836e-05
7.60058172989369e-05
7.55551095787854e-05
7.51044407370067e-05
7.46557173454996e-05
7.42070014610316e-05
7.37601931397394e-05
7.33133600599988e-05
7.28683997484991e-05
